UID,Name,2020-01-01_to_2020-01-31,2020-02-01_to_2020-02-29,2020-03-01_to_2020-03-31,2020-04-01_to_2020-04-30,2020-05-01_to_2020-05-31,2020-06-01_to_2020-06-30,2020-07-01_to_2020-07-31,2020-08-01_to_2020-08-31,2020-09-01_to_2020-09-30,2020-10-01_to_2020-10-31,2020-11-01_to_2020-11-30,2020-12-01_to_2020-12-31,2021-01-01_to_2021-01-31,2021-02-01_to_2021-02-28,2021-03-01_to_2021-03-31,2021-04-01_to_2021-04-30,2021-05-01_to_2021-05-31,2021-06-01_to_2021-06-30,2021-07-01_to_2021-07-31,2021-08-01_to_2021-08-31,2021-09-01_to_2021-09-30,2021-10-01_to_2021-10-31,2021-11-01_to_2021-11-30,2021-12-01_to_2021-12-31,2022-01-01_to_2022-01-31,2022-02-01_to_2022-02-28,2022-03-01_to_2022-03-31,2022-04-01_to_2022-04-30,2022-05-01_to_2022-05-31,2022-06-01_to_2022-06-30,2022-07-01_to_2022-07-31,2022-08-01_to_2022-08-31,2022-09-01_to_2022-09-30,2022-10-01_to_2022-10-31,2022-11-01_to_2022-11-30,2022-12-01_to_2022-12-31,2023-01-01_to_2023-01-31,2023-02-01_to_2023-02-28,2023-03-01_to_2023-03-31,2023-04-01_to_2023-04-30,2023-05-01_to_2023-05-31,2023-06-01_to_2023-06-30,2023-07-01_to_2023-07-31,2023-08-01_to_2023-08-31
59b4a86b60f6f10aeeddb7d2,Crossword Jam,306818.84,285374.76,287016.65,306026.45,316845.11,314422.62,317483.77,341233.37,358358.22,390746.02,341002.08,362431.35,419169.93,386496.17,473317.38,498077.3,500655.94,468894.11,479057.14,497302.57,526315.23,576646.47,551834.93,638320.3,755060.22,793453.03,822983.81,679162.54,592949.07,575392.52,644380.76,708759.6,702028.79,756944.57,788832.03,859075.88,1000029.22,943976.44,1029318.1,857838.62,852346.38,844793.63,814532.61,820647.15
5b065cf431c81429eca8e931,Simon's Cat - Pop Time,306736.15,278794.66,289040.39,321116.71,311836.06,268844.08,261469.76,242518.52,225333.44,228649.1,218086.54,208314.84,211448.79,188302.66,193076.15,190189.23,192290.77,171464.83,183238.86,182450.39,185821.34,196066.81,179567.84,181015.15,192339.47,170258.39,172393.22,155832.66,167286.39,146134.96,176731.84,169792.38,178842.65,203687.99,182805.75,183460.54,196067.95,225261.43,258278.71,246718.53,243572.22,219115.87,238151.08,232604.42
5a7288b099b54550e9d3366a,すみすみ ～まったりパズル～,306323.98,288869.05,353265.28,376799.0,345560.6,326186.16,314436.43,284210.99,236705.39,231695.43,235016.95,253404.43,262764.75,273344.46,245875.99,218670.31,236853.66,209650.49,215941.93,226301.23,181642.11,163805.1,151368.33,155695.76,159659.98,144002.06,128643.37,98628.89,127572.05,112052.74,124841.27,128176.29,138284.72,134739.66,124313.4,158072.23,141392.48,135208.08,127103.04,131770.61,131748.17,119218.13,121097.15,108379.0
55c5054102ac64f9c00020c8,Jigsaw Puzzle,306200.73,254069.1,263079.97,290468.7,284748.85,260265.63,252490.66,261821.05,250310.81,257208.24,289824.78,331401.28,282297.56,215162.9,234625.54,233078.73,235648.92,211494.97,214003.11,189364.92,220760.95,246399.17,274510.2,254137.5,222187.37,159330.47,159482.79,138442.95,129761.88,116298.81,125298.25,111099.29,125468.57,118504.47,161926.53,138505.54,129285.91,106860.77,124128.88,110740.68,129092.77,104993.56,115046.08,98099.15
57b3abe20211a6a0860000c4,Murder in Alps: Hidden Mystery,305972.52,259464.52,240656.46,256512.66,276147.22,427824.12,367123.27,340116.2,259195.13,261519.31,255416.68,374585.01,406862.63,305859.05,312791.3,282341.41,262976.78,204374.81,180384.57,181415.28,189702.98,214972.99,289500.76,397010.2,536675.73,366856.92,325878.87,295927.61,238274.65,298187.19,244404.13,226208.13,209582.9,202662.93,197283.08,254608.47,282078.8,214909.36,215186.55,190295.34,189373.09,165163.48,262218.89,195418.77
5952c96a0211a61c71000015,Simon's Cat - Crunch Time,300420.36,270076.73,271347.97,273830.51,262774.03,225467.06,223880.3,212682.11,201908.0,198847.7,187071.96,178863.83,179690.22,164563.73,173793.35,174203.83,168230.98,158522.86,163859.89,150631.85,152998.37,168352.49,167194.69,168537.11,178798.25,150086.68,173362.13,229705.12,205688.18,184431.36,219719.26,240548.07,283918.01,297406.52,274447.51,280112.95,294116.79,266498.31,299938.53,279042.89,287608.6,260284.96,250741.01,202122.58
5acde41ef20fdb663164691c,Words of Wonders: Crossword,288784.08,271196.41,271425.38,255038.22,228940.36,209740.47,216830.17,200761.76,173194.43,179086.0,155825.53,169445.66,174361.74,144619.05,146213.09,160821.66,202744.69,205441.08,223564.19,242536.74,266975.32,321761.15,355533.9,382714.74,473894.87,452860.5,452003.04,558941.09,569977.78,521219.66,532040.42,522708.11,512292.98,527786.87,546322.77,583366.68,639555.7,609442.47,672350.96,634715.09,605316.27,560925.91,585433.75,585138.55
58f859990211a617a1000005,茜さすセカイでキミと詠う,285164.15,367296.97,261943.77,361358.2,358527.8,339934.4,359069.08,300736.79,340958.68,297118.99,270292.94,317160.82,350875.76,314249.32,257919.49,370287.56,307770.74,257800.42,257180.9,248136.88,234688.28,196258.6,358753.08,233148.87,233827.82,204877.78,188308.97,236085.18,176697.53,168610.1,170017.87,196750.39,143336.76,134931.45,202933.37,150758.81,158794.55,162216.0,153877.05,184678.05,202897.6,145769.77,122740.97,123132.15
59f7e07bba5900414fff8a23,Diamond Diaries Saga,282362.1,279149.76,322351.92,354596.55,365921.16,333410.0,334418.38,312540.65,329478.02,331900.13,329491.16,369625.71,400759.25,346100.34,357950.94,349288.54,325337.81,275763.76,288524.49,257607.84,259140.51,255614.17,238917.46,243622.57,253918.24,226821.1,225344.3,206916.27,185914.53,169857.31,177911.56,173761.5,160706.67,158196.49,142577.42,159909.06,162549.57,149449.35,153493.69,156123.82,162503.1,154653.36,151948.11,140851.21
586cd0880211a66061000dfb,Homicide Squad: Hidden Objects,280862.92,318456.38,350032.37,437218.98,498395.3,455456.53,487110.6,508351.84,422075.19,399960.08,345674.72,354161.47,332251.86,291084.18,310296.1,296087.89,292194.69,227930.82,233449.7,226598.74,210056.58,190404.25,205213.12,212333.12,206191.31,172867.1,194633.27,173384.94,167718.01,156649.26,180385.09,169628.49,151545.48,151459.96,141547.49,140917.0,129517.77,118572.21,133368.14,126081.19,122442.27,121745.08,118198.55,96047.48
59e71f989d6a230a84cf2fab,欅のキセキ/日向のアユミ,277099.22,216065.98,289380.95,477397.47,303518.7,249061.02,298421.38,172115.93,193818.91,233724.46,172428.84,121290.11,99229.94,87515.13,69593.0,77670.76,75828.97,66074.25,,,,,,,,,,,,,,,,,,,,,,,,,,
558a32a58f509ccd3e000024,Pirate Treasures: Jewel & Gems,264673.08,242752.95,254923.39,259563.5,256745.92,230673.52,223833.21,231345.36,215890.68,223441.09,241946.14,259399.23,256880.21,221218.86,231545.68,216272.38,226799.72,216876.5,223535.99,215536.88,217206.7,245771.13,250541.13,255401.47,250592.14,214384.09,81886.57,52110.62,43957.11,44596.43,49895.22,50778.54,49840.29,47694.93,51544.16,50303.82,57277.24,47854.2,58310.51,54676.42,56685.68,58270.73,58573.39,53265.53
5c5408caa2750e62248ea827,Battleship & Puzzles: Match 3,263596.79,209253.05,191991.04,194475.03,246170.4,245867.15,291574.87,268825.04,268775.62,246619.87,225229.21,221862.7,208978.91,171003.13,200881.38,197589.44,168985.6,115927.61,120048.6,132609.91,111297.6,128801.43,111674.15,98108.29,79866.36,67563.04,62280.1,63908.73,46759.21,33892.01,38071.69,39482.12,32237.49,36683.46,28998.23,28631.12,31781.6,28902.97,29581.48,36386.99,28638.23,22740.74,26563.86,21611.67
5bf5f296249f1f6085bc2698,Dragons: Titan Uprising,258198.36,338023.31,323915.55,304166.21,261577.37,192820.15,207247.3,258474.96,170021.67,186122.89,145564.67,170745.32,163682.67,152997.18,170422.33,132120.84,118532.14,107692.51,101500.36,85095.29,73740.35,80962.28,66294.72,78586.18,69321.44,78557.82,80216.06,69229.68,65777.17,55717.61,68988.02,60774.63,54406.86,52446.02,50929.65,53904.28,46522.6,49323.24,54437.46,50588.98,49705.37,39882.49,43301.6,45547.77
5a957d500211a6e3bc4b5fc9,Meow Match,251834.48,230205.88,199347.6,160739.5,137531.51,116903.2,106586.36,82339.22,73092.3,69883.67,66969.16,61081.63,68322.29,54637.48,57850.63,61574.23,61093.57,53736.55,62222.22,55630.89,34585.29,45825.01,38757.78,42583.6,39882.17,24940.08,22064.7,18855.16,19474.61,17942.07,19337.41,18352.32,16365.77,17568.54,16760.89,17118.33,22515.88,22792.29,22383.81,20209.94,21462.53,20688.95,23874.03,18320.94
55d93ca502ac645ad20b13ac,Jigsaw Puzzles for Adults HD,250183.11,242985.77,266730.95,288383.8,305457.89,268515.8,252315.53,267404.69,276145.14,273167.26,297351.55,388642.77,336229.92,298520.56,305913.07,243825.76,227128.62,218321.36,229164.85,205355.93,205162.48,216683.62,252285.55,309275.77,270300.64,250979.64,288870.06,230303.79,213290.86,194586.09,201176.89,160539.82,159764.0,181442.98,235728.06,297409.66,254278.43,234384.37,238395.89,248113.86,268435.56,239641.08,265439.84,264215.65
583e538c2d4d50336700040a,君の目的はボクを殺すこと３,246772.56,171416.66,196181.16,193238.37,180296.85,138548.38,203831.38,176660.55,121433.64,170004.47,190714.36,252947.38,215214.83,111299.63,143791.45,128135.1,187591.06,221330.19,223324.6,242474.62,152489.84,167862.27,187217.4,207952.51,193542.53,115600.43,163330.98,190098.76,194395.22,147272.22,194431.28,163407.85,112278.08,163026.53,186593.46,171326.18,154822.84,96080.71,152298.33,138296.71,174618.25,127386.54,160074.03,180205.14
5cdee1cc650d01054a8b76d9,تربيعة بلوت,244618.56,201795.89,211692.62,323625.08,403125.3,438251.4,551884.02,559256.32,528696.97,536296.56,492054.42,480497.34,685250.39,520474.1,702326.78,596277.99,700576.91,813710.71,938946.75,827331.85,582752.99,655354.21,725461.9,928871.95,801055.42,1045868.8,1280872.5,1159446.23,1056641.11,1018737.27,938993.33,944805.9,987579.87,899097.51,555997.58,592333.98,726052.03,477901.33,699397.86,728468.64,455826.4,196826.49,380366.96,837585.34
5a9a7934c618f46723920ab7,Lemmings,241198.12,224801.66,239593.74,251276.1,272597.51,270016.65,254497.06,242276.01,222152.4,225234.15,216960.88,219294.35,219538.32,190528.18,219262.3,224615.32,246112.6,238508.77,257982.04,255755.07,238666.88,255964.73,227962.36,237138.44,225731.62,190673.47,199262.88,211633.58,227236.7,210970.91,205198.99,189132.91,172759.41,165494.81,169998.51,181746.79,179422.44,160830.78,178043.29,172370.73,163739.0,155628.05,164516.51,164752.81
5c9cdab8cbae973197eea778,Interior Story: Design House,234450.74,299779.06,460183.33,705443.78,717510.68,646603.41,591355.76,453940.34,398917.4,353398.73,262585.7,223363.82,237390.39,203749.31,199207.22,177991.54,155477.36,141099.45,136240.79,129063.04,97334.34,126978.78,120917.31,139336.4,135347.8,96850.75,86804.74,76004.94,79408.63,68619.8,61572.41,60293.89,61207.24,59307.67,58415.77,56452.53,56890.14,51902.13,58355.27,56280.83,62042.87,61816.8,65911.81,49799.14
5a7fe4a3efb4e214c9cd859e,Wordscapes In Bloom,233218.29,218554.46,215414.09,223458.6,233798.25,213590.09,207812.48,179514.1,151231.85,149225.55,124423.97,126733.78,144353.4,110535.79,118798.46,123938.64,122580.95,113531.93,120602.77,105627.32,103854.35,105857.62,92129.25,94962.37,104694.1,89168.32,92510.19,81580.8,75466.98,71525.76,74830.16,76551.47,68962.41,75247.09,68460.9,64249.65,72132.45,64183.69,71188.52,62190.27,63634.0,65001.34,58216.06,61451.22
55710838b3fbce430300082c,Picture Cross,229456.32,195319.25,238454.77,332001.05,340130.6,304393.15,302966.91,306740.66,282897.38,271010.43,258935.64,270466.8,307315.57,242536.08,268310.46,248715.79,235660.73,204535.33,230331.05,229662.98,223213.46,222977.32,203977.52,201321.6,218486.48,169071.59,174848.14,186653.93,181642.66,169880.87,179743.9,167509.9,158405.19,149755.82,155881.17,160734.11,167579.63,143574.96,152800.57,155907.09,173964.22,175259.22,179975.32,182233.29
572ab7633b607f3080004ec6,Bejeweled Stars,227677.26,206875.52,221152.1,236949.85,244519.54,198384.91,191443.13,185056.26,179655.8,192872.36,183174.11,212358.5,194609.01,175228.74,182813.02,142652.08,124650.23,117513.14,137056.07,134855.19,117356.12,135537.53,123195.15,142704.48,134199.05,110237.58,127453.73,144708.4,140383.4,143123.57,139282.57,144190.01,127866.02,141433.63,131436.35,136666.21,123140.99,120040.54,105804.4,107026.02,107112.61,123927.52,137324.94,132386.02
59f688f5eaeb1135b87ba739,Bricks Breaker Quest,226920.29,196801.89,225174.64,259283.94,278672.76,228125.89,240612.28,222094.0,192856.83,208066.48,198836.36,211789.07,235216.0,195260.61,267856.69,251470.05,241109.57,232821.46,253927.18,241730.29,240299.86,238290.61,232903.54,240372.11,234529.49,209912.21,235224.11,245580.07,238317.7,222099.76,223831.7,205427.04,204715.27,205848.28,188121.87,184251.35,187788.19,172205.0,198880.22,196805.87,185860.25,179822.3,187785.61,193246.51
5ca063e6e2f1eb301d282932,Sentence: Detective & Thriller,221864.48,257093.7,177525.04,245231.69,209562.69,195591.31,221844.82,164243.7,90319.94,76277.9,56486.56,41035.76,50091.04,39969.26,44348.58,42899.48,22943.08,15952.59,14838.12,13686.58,10261.5,12894.02,13454.16,10656.59,8295.74,6954.32,5830.17,5160.35,7677.7,4883.96,4965.42,5643.85,4654.09,4138.07,4134.15,4113.69,4167.14,3080.98,3810.67,4273.76,6698.15,5922.32,7077.1,3798.74
55d93f1302ac645ad2123355,Gems of War - Match 3 RPG,221764.21,212956.95,217704.81,261219.16,317986.53,230786.8,294905.16,250417.94,219350.73,241417.65,190344.49,260098.46,238926.32,206888.69,248796.92,230812.01,255555.22,210563.85,198368.73,203993.71,166974.43,196657.98,198815.35,202423.88,190373.06,154002.07,156632.9,154141.94,158063.92,167235.18,162699.86,159591.56,129269.99,115027.53,143771.97,128846.51,147787.87,126977.43,113585.24,106841.06,132353.01,95975.0,131575.33,119225.52
584fc8bcc6fb5b5f70000db8,Cookie Cats Pop,218888.11,210976.6,220135.15,224376.29,219840.77,193999.33,191268.23,170332.74,153785.08,144756.24,139766.38,130551.38,138272.84,115999.96,125890.22,124750.49,122009.88,109864.33,112885.52,110398.03,113360.74,111223.89,105890.93,105226.04,109079.15,89859.11,90569.73,87586.92,78507.36,88086.95,103181.96,103779.83,94524.45,101326.73,98455.5,97866.23,100621.53,87360.29,98473.53,102017.2,102520.65,91882.09,105042.2,97239.71
55d93e0502ac645ad20f17d7,Bubble Cloud: Spinning Match-3,218696.21,196233.56,219436.75,214144.88,209279.04,228606.36,217259.0,230138.88,224662.18,220136.84,218709.87,226191.34,225945.54,185081.07,204739.16,197738.55,197853.92,193527.03,215570.97,235013.2,228424.16,239766.77,222580.41,245340.54,249611.92,245876.84,276167.62,358174.25,399709.21,409861.21,412665.53,407844.96,377172.57,382322.41,364403.11,402550.95,409886.04,364092.72,400268.28,386437.92,365861.25,347951.56,370682.97,373752.37
5945e189635c5d3c260000a9,Family Zoo: The Story,217100.05,253195.95,247626.51,237680.79,221907.4,205382.18,200591.27,194892.2,187033.2,152837.87,142263.86,144813.22,145647.04,117137.44,127098.23,127413.82,106793.16,106239.2,108075.93,87702.39,72530.21,75059.75,70595.69,63857.24,61583.65,44006.32,47040.95,40708.96,38905.41,37316.83,33583.74,31415.96,29041.62,26869.99,27276.3,27262.24,26207.17,20306.3,21460.55,18701.39,21486.74,18959.8,18969.87,17157.0
5536f207bf6cbb9deb000008,TinyTap: Kids' Learning Games,214280.66,236527.14,338761.87,599430.38,330231.87,298499.27,208295.63,206131.84,220131.8,225602.56,160727.71,131984.73,189104.71,165632.3,182520.52,253847.63,178056.89,164877.89,130142.99,125726.94,110648.71,117015.09,254266.01,239584.89,423239.14,366581.18,413546.9,327336.02,349000.85,375297.51,319157.51,266596.03,268770.05,289409.53,280621.8,221710.56,323868.54,345157.63,337733.3,300439.93,287038.58,278761.81,355551.2,402694.55
5b8899df7406416203f7f2a8,Cube Rush Adventure,213525.41,254810.23,251354.07,452816.17,620249.35,644316.11,652099.64,512621.74,375755.16,308347.57,245209.58,267033.52,269865.07,234845.03,352089.6,486683.44,519656.8,466977.13,508160.5,442701.14,433679.75,392519.93,339564.79,323027.55,295588.8,229707.79,187465.38,194387.86,177143.78,157971.91,161532.95,149530.6,137710.18,130225.3,119945.72,110548.17,110847.48,90972.37,102523.52,90784.99,107646.27,102821.97,111893.2,79720.97
5d1b46e2b9ab9469a32f476b,LINE ハローBT21~SEASON2~,210253.51,179019.01,186573.4,175833.02,133597.07,109910.47,112942.12,116900.59,150669.89,115112.66,93170.59,89731.49,88320.98,77534.2,80970.47,63472.54,56297.46,61744.92,52875.85,60199.42,64830.49,80346.5,67727.03,77250.92,91647.39,86833.72,92801.57,84385.29,80452.03,66638.28,44655.4,41426.3,37450.45,35983.43,35944.04,39562.41,42722.41,35180.08,37842.05,32353.39,34657.34,30882.29,31520.97,29317.16
55c5100902ac64f9c000247b,Candy Blast Mania,204297.49,164766.97,176503.64,185051.19,180577.56,149669.2,138985.58,152632.97,144469.57,147694.99,151773.55,158749.46,154199.68,137440.66,144645.77,145967.28,149923.58,133432.27,129245.57,131759.5,130770.07,135040.56,133162.12,126745.72,141550.97,118023.49,117545.45,131215.2,145503.83,136628.07,139404.97,132031.62,122239.54,139282.93,135512.33,139279.83,140079.92,126145.01,141485.43,134643.27,134464.25,127094.13,133652.98,118089.44
557100881ba9d6bfd60002e6,codeSpark Academy Kids Coding,202638.61,198501.83,230627.87,258431.53,207895.87,421668.53,360324.78,396369.59,363818.17,378572.55,394170.69,356204.45,372116.44,352749.75,377398.16,387186.32,395465.66,477947.89,411116.94,469238.21,525521.67,544528.62,493034.94,573735.94,562658.68,433046.03,441386.38,458648.55,489006.42,520627.26,493170.02,452081.62,408615.44,413842.47,430014.32,463032.19,484363.95,459072.18,430701.68,385378.62,398892.75,434128.86,399509.34,296541.03
5b1a702825322326e7d18575,Mundus – match 3 puzzle games,201338.94,251630.59,264687.81,293521.58,278358.08,262368.2,264631.23,246035.38,246460.79,289460.84,260721.83,237459.59,263750.81,246237.6,267110.27,248183.69,224434.04,187873.96,191385.44,173025.92,166613.97,168478.52,152649.92,184445.91,236838.2,225223.09,222783.42,217110.04,222334.96,207950.65,200985.56,193124.34,180086.02,164460.89,146350.06,141907.71,157627.89,159042.1,156898.97,141612.43,133910.28,124168.22,116563.62,102771.74
5c748ba3b9ab9408f0e7fdfb,Vineyard Valley: My Renovation,198550.53,220946.19,301556.45,380678.39,547982.3,757989.84,871124.09,977079.15,862201.37,701528.81,505877.94,487071.01,416317.25,347764.68,361843.05,263051.5,215906.68,159936.0,127827.3,90797.68,59011.05,80348.23,64576.04,55298.87,58646.79,51494.75,51708.32,42815.7,42511.61,35440.62,31609.42,38348.26,30819.4,23729.66,26339.34,21269.64,20714.06,17950.78,23557.72,20183.95,14068.27,11264.7,10161.2,4664.07
5d5b510a1d04741271f3382f,Brain Out: Can you pass it?,196236.64,115276.03,102051.87,95846.42,71032.13,49600.88,40460.26,34078.73,27670.95,26849.6,29084.71,34387.35,34085.98,25656.27,26097.36,27672.82,31707.47,27803.56,25314.86,25693.01,19279.53,21758.5,28846.34,38136.05,43056.32,25898.77,28561.3,26587.63,24076.03,23181.92,22242.86,23046.2,19918.9,18632.51,16743.28,16959.2,17843.53,15948.28,18854.02,17508.38,17157.69,16481.49,18063.97,12698.42
55c505a902ac64f9c00020ed,ZOOKEEPER BATTLE,195222.62,217735.12,237845.98,246583.08,281906.2,254201.44,254659.76,232385.37,224079.29,266180.32,180382.76,244044.06,226171.85,183325.78,189311.4,179367.68,187733.39,186477.59,171316.86,182308.21,187903.49,194748.62,158885.87,180706.74,170427.59,142540.56,140357.32,179639.51,143963.15,118858.47,132822.01,128775.62,145987.12,150350.13,121503.01,145264.38,163550.31,135973.68,155940.63,148596.67,139947.14,133199.52,125281.31,121903.73
5da4188a5f790b76794b4980,The White Door,195074.29,84817.2,38311.56,29196.71,47589.09,34932.45,26749.79,25957.65,20976.94,19536.68,21659.01,30101.68,18624.61,15453.3,12722.98,12398.34,13589.74,12409.71,13016.36,12827.52,8581.07,7561.8,6557.1,6664.71,7597.47,6940.23,6080.9,5954.51,5075.61,4800.31,6204.04,5906.16,5212.24,5096.77,7874.08,6566.01,6492.57,4787.68,5480.18,8997.41,11203.06,7944.77,8828.22,7892.21
55d93db502ac645ad20e2a16,Criminal Case,194054.05,191603.16,212875.14,262344.03,262174.34,213520.89,211738.83,193092.33,182506.81,162321.19,152656.92,145631.87,160952.98,147889.2,148268.05,140635.67,135931.86,125995.81,122230.1,122359.3,113442.43,105361.81,110309.14,114576.74,125858.62,104626.78,109609.05,102592.06,92406.42,92321.0,98019.72,98216.85,92000.29,93617.32,94589.05,92607.49,95164.39,88818.45,100198.4,97259.61,105862.73,103675.36,105573.59,84678.96
5a2f85efd195880bb61a37bb,Playdead's INSIDE,190537.74,160944.07,163110.87,147511.53,125471.88,114371.59,136687.2,153381.12,119398.82,89246.53,96278.71,132893.39,124218.38,98631.9,88572.15,65393.33,82144.85,73841.6,89143.55,83112.15,65577.44,58793.39,76555.24,107491.41,94907.64,65532.1,64728.68,52068.12,35063.95,33215.33,38223.78,37645.26,40564.17,74317.53,63992.65,50337.78,54245.61,42011.89,44516.09,40011.02,43916.97,41723.43,45133.55,39237.59
5a3119cc0211a69a930b7de3,炫舞浪漫爱-养宠生娃吹泡泡,187030.97,269437.67,183486.12,146028.08,200571.95,184628.94,148737.21,220803.56,119737.51,150307.36,129690.1,103691.33,110336.93,210751.22,127454.88,161509.3,142595.12,167166.55,132741.66,241960.5,145709.63,228229.38,179125.66,167726.91,213657.78,201777.36,205154.39,221300.19,194994.46,136543.73,241809.22,282533.84,209316.74,184110.06,193933.72,213340.6,175653.58,166249.46,160323.02,183780.08,184239.14,202399.24,164108.29,255820.35
5a981ce9ffc83d29193b8b2e,Puzzle Page - Daily Puzzles!,182890.93,173449.6,191933.07,204444.02,204802.87,177518.52,173810.24,161381.73,162039.31,167321.6,154466.9,183313.06,190921.38,199929.73,214526.47,217443.63,201807.9,204471.85,204996.57,200342.55,212047.29,232694.16,203448.7,226538.89,254816.98,255582.69,284930.3,275316.67,285572.21,237170.48,240174.43,249419.23,234918.54,259560.39,245206.53,270159.03,291754.3,271897.67,293649.08,284142.31,289402.58,267843.61,275906.44,274028.38
5cef2cfb4188e17dbcdd6335,Human: Fall Flat,182426.46,148148.15,164535.25,204268.22,224442.34,195094.34,196120.31,198349.11,147861.21,129172.98,134351.94,205314.61,213051.26,154098.29,147714.26,130007.76,116869.77,106437.23,122884.98,122005.02,102127.02,81637.24,85648.38,126495.76,159181.19,142045.26,122630.83,97867.63,71640.49,55325.32,78807.41,84565.14,60159.27,59717.75,53609.14,79755.23,93758.06,67630.61,70055.62,67397.7,67815.54,64943.27,77015.48,70849.57
5c1cb8a690cf0f278f3aea38,Adventure Escape Mysteries,181559.86,170001.78,322104.72,723764.06,680130.03,523967.49,401582.32,388311.24,361104.05,327834.83,244434.25,275775.06,414341.16,382390.74,370023.67,380679.94,641502.8,711230.07,617180.25,655439.29,628516.27,627195.33,559732.16,489524.38,601488.64,386564.61,362074.86,287317.62,284635.93,257316.48,338611.55,536058.83,451730.8,375387.21,381578.85,384610.04,435842.29,393153.19,803460.81,697358.88,499460.88,370712.17,403635.74,289674.17
58913dc65faa7174f7006ef4,Bubble Shooter - Snoopy POP!,178821.66,176660.1,180760.41,178194.9,186186.14,161291.69,154827.02,164237.26,146271.34,143201.08,133241.98,154185.16,173030.78,152017.52,214609.44,206182.04,209577.16,190877.99,185329.93,180251.51,170792.12,159688.75,145641.09,149004.65,155785.88,142606.39,150890.12,115895.9,110880.76,100932.83,96815.13,95399.64,90029.72,91564.59,90099.0,91540.87,97939.35,84236.32,90296.88,85509.39,90453.06,87762.25,89535.52,77965.47
556cf8e31b75c8bcbb000454,SplashLearn: Kids Learning App,175247.56,157165.26,260360.67,277035.51,221583.17,179426.35,155024.22,154784.43,179609.1,179595.75,173684.41,151497.21,159459.53,148777.71,184946.14,181104.77,144641.14,136434.94,144187.02,158140.69,191751.62,206392.07,219119.75,193302.68,206165.86,200807.8,238940.26,212762.13,223848.72,221743.14,195266.25,206878.48,257814.91,271306.93,273808.78,235809.29,236220.94,248133.37,284553.88,253165.01,242917.79,261518.98,318147.32,275851.26
55f2212902ac64c69b00006d,상하이 애니팡,175136.06,157903.4,144382.29,127066.78,109959.9,114833.03,110486.24,116009.3,109053.32,98408.66,121295.44,139914.33,130988.38,121926.61,105831.96,106777.3,133978.95,120961.25,128338.82,133099.33,141562.44,142084.63,119870.87,137610.13,133521.69,130842.21,165345.04,140721.89,129499.07,123352.1,120306.56,129193.34,114990.51,106144.57,98912.66,119375.39,124894.05,107926.58,108292.25,95796.23,97428.12,95300.68,97757.55,94289.63
597bfd330211a66180000004,Power Pop Bubble Shooter Mania,173004.19,155971.82,157289.68,152135.64,159359.08,124220.71,126582.34,155096.54,134090.25,120896.83,116107.37,114000.04,112407.65,102407.07,131137.0,111013.5,100716.94,109945.13,118452.78,126658.69,116914.16,105120.49,90145.66,92264.29,82728.59,59607.72,65499.17,70200.87,74145.79,67888.19,64015.7,61124.03,62307.29,60527.6,46468.16,50636.86,55349.87,45890.43,53416.61,46521.64,50056.85,47013.88,37050.06,20507.51
5c7f22e2e6a07408103ac644,Word Calm - crossword puzzle,168768.79,210532.48,207506.4,208117.63,238519.58,199954.79,180690.42,169670.99,141601.91,156900.97,126348.23,129110.64,206649.43,221109.03,251146.79,292905.34,288721.43,239466.88,200250.06,177928.54,152449.29,162366.16,139148.09,136432.86,137038.32,119178.88,118776.15,90176.22,79882.27,70162.24,70773.14,70803.01,71141.4,85040.45,78818.14,68744.61,72865.54,65979.74,67311.17,60101.78,63155.85,62304.31,53815.95,49081.78
55c5379c02ac64f9c0003021,Juice Jam! Match 3 Puzzle Game,166403.53,144927.18,148555.0,150279.93,173159.53,143985.84,146178.88,150104.16,142899.68,133157.42,125941.7,131822.47,133833.37,120150.55,131979.36,113929.03,122022.95,109194.67,105154.29,107172.36,96697.02,97955.84,107577.7,103747.36,105464.94,91356.5,84621.31,73925.64,71811.21,66170.32,67207.27,68808.58,64652.84,68179.86,68083.82,60375.18,53374.07,53474.18,56077.49,60242.47,61276.42,60092.21,63382.67,49043.6
55c56f0802ac64f9c0003747,KidloLand Toddler & Kids Games,162004.53,151346.48,167115.77,173527.36,183020.96,172072.71,170212.91,169580.71,165882.48,164437.12,163908.85,178347.69,193036.29,176222.81,210660.36,221005.96,224002.42,199100.28,204123.33,197777.43,205789.02,196582.85,203531.84,208861.23,205613.56,198867.11,206117.86,193913.77,206861.94,201932.11,180245.26,178007.59,177868.3,172291.09,187204.29,188066.64,184394.65,170364.02,184496.13,184609.49,185304.01,175439.65,168252.3,176525.37
55c5301c02ac64f9c0002dd2,Sugar Smash: Book of Life,160969.99,144005.23,164828.67,191139.32,188898.25,162144.35,173746.49,176457.84,156762.97,154390.38,145042.84,127203.83,134805.31,128745.16,158865.86,144623.29,157877.46,134767.24,145002.25,144271.37,138572.07,142848.63,128798.51,130236.87,145772.5,119608.26,126141.37,119765.53,115919.02,94555.48,103494.45,93835.27,86884.43,86354.67,91453.06,94180.51,95964.4,89997.01,93777.83,89642.43,97778.38,82690.81,89400.43,73478.13
